District;species;speciesKey;aantal km² in VL;aantal km² in district;aandeel km² in district;% in district;aandeel km² hokken van district;% van district
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Myriophyllum rubricaule;11742641;16;2;0,125;12,5;0,0120481927710843;1,2
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Parthenocissus inserta;3039203;423;3;0,00709219858156028;0,7;0,0180722891566265;1,81
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Parthenocissus quinquefolia;3039194;156;2;0,0128205128205128;1,3;0,0120481927710843;1,2
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Parthenocissus tricuspidata;3039209;304;3;0,00986842105263158;1;0,0180722891566265;1,81
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Pistia stratiotes;2870583;43;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Prunus laurocerasus;3021496;2255;33;0,0146341463414634;1,5;0,198795180722892;19,88
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Prunus serotina;3021850;6032;78;0,0129310344827586;1,3;0,469879518072289;46,99
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Reynoutria japonica;2889173;5136;127;0,0247274143302181;2,5;0,765060240963855;76,51
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Reynoutria sachalinensis;2889088;129;5;0,0387596899224806;3,9;0,0301204819277108;3,01
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Reynoutria bohemica;4038485;140;1;0,00714285714285714;0,7;0,00602409638554217;0,6
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Rhus typhina;3190538;742;11;0,0148247978436658;1,5;0,0662650602409639;6,63
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Robinia pseudoacacia;5352251;4017;81;0,0201643017176998;2;0,487951807228916;48,8
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Rosa rugosa;3003979;1761;41;0,02328222600795;2,3;0,246987951807229;24,7
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Rubus armeniacus;2996525;227;10;0,0440528634361234;4,4;0,0602409638554217;6,02
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Rudbeckia laciniata;3114229;72;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Solidago canadensis;5389029;948;15;0,0158227848101266;1,6;0,0903614457831325;9,04
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Solidago gigantea;5389017;3240;70;0,0216049382716049;2,2;0,421686746987952;42,17
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Spiraea alba;3026585;21;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Spiraea douglasii;3027159;265;3;0,0113207547169811;1,1;0,0180722891566265;1,81
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Spiraea salicifolia;3026454;9;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Spiraea tomentosa;3026819;21;0;0;0;0;0
aZS - District 5 (Zeekanaal Brussel-Schelde, Kanaal naar Charleroi, Boven-Zenne);Spiraea billardii;7889822;23;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Acer negundo;3189866;555;26;0,0468468468468468;4,7;0,111111111111111;11,11
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Ailanthus altissima;3190653;633;42;0,0663507109004739;6,6;0,179487179487179;17,95
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Aponogeton distachyos;5328593;27;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Arundo donax;2703041;5;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Asclepias syriaca;3170247;30;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Azolla filiculoides;2650107;264;18;0,0681818181818182;6,8;0,0769230769230769;7,69
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Baccharis halimifolia;3129663;130;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Cabomba caroliniana;2882443;11;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Cotoneaster horizontalis;3025617;437;6;0,0137299771167048;1,4;0,0256410256410256;2,56
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Elodea densa;5329263;16;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Pontederia crassipes;2765942;18;2;0,111111111111111;11,1;0,00854700854700855;0,85
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Elaeagnus angustifolia;3039269;179;37;0,206703910614525;20,7;0,158119658119658;15,81
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Elodea canadensis;2865448;64;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Elodea nuttallii;5329212;591;6;0,0101522842639594;1;0,0256410256410256;2,56
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Fallopia baldschuanica;5334351;356;8;0,0224719101123595;2,2;0,0341880341880342;3,42
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Fraxinus pennsylvanica;3172348;46;4;0,0869565217391304;8,7;0,0170940170940171;1,71
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Helianthus tuberosus;3119175;300;6;0,02;2;0,0256410256410256;2,56
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Helianthus laetiflorus;3119181;44;1;0,0227272727272727;2,3;0,00427350427350427;0,43
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Heracleum mantegazzianum;3034825;2812;40;0,0142247510668563;1,4;0,170940170940171;17,09
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Hydrocotyle ranunculoides;7978544;537;10;0,0186219739292365;1,9;0,0427350427350427;4,27
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Impatiens capensis;2891774;56;6;0,107142857142857;10,7;0,0256410256410256;2,56
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Impatiens glandulifera;2891770;3707;98;0,0264364715403291;2,6;0,418803418803419;41,88
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Koenigia polystachya;8848208;42;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Laburnum anagyroides;5356345;198;5;0,0252525252525253;2,5;0,0213675213675214;2,14
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Lagarosiphon major;2865565;34;1;0,0294117647058824;2,9;0,00427350427350427;0,43
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Lemna minuta;2867614;883;24;0,0271800679501699;2,7;0,102564102564103;10,26
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Lemna turionifera;2867631;103;2;0,0194174757281553;1,9;0,00854700854700855;0,85
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Ludwigia grandiflora;5421039;476;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Ludwigia peploides;5420991;18;1;0,0555555555555556;5,6;0,00427350427350427;0,43
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Mahonia aquifolium;3033865;1917;57;0,0297339593114241;3;0,243589743589744;24,36
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Myriophyllum aquaticum;5361785;479;5;0,0104384133611691;1;0,0213675213675214;2,14
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Myriophyllum rubricaule;11742641;16;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Parthenocissus inserta;3039203;423;6;0,0141843971631206;1,4;0,0256410256410256;2,56
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Parthenocissus quinquefolia;3039194;156;5;0,032051282051282;3,2;0,0213675213675214;2,14
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Parthenocissus tricuspidata;3039209;304;8;0,0263157894736842;2,6;0,0341880341880342;3,42
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Pistia stratiotes;2870583;43;2;0,0465116279069767;4,7;0,00854700854700855;0,85
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Prunus laurocerasus;3021496;2255;52;0,023059866962306;2,3;0,222222222222222;22,22
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Prunus serotina;3021850;6032;108;0,0179045092838196;1,8;0,461538461538462;46,15
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Reynoutria japonica;2889173;5136;147;0,0286214953271028;2,9;0,628205128205128;62,82
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Reynoutria sachalinensis;2889088;129;5;0,0387596899224806;3,9;0,0213675213675214;2,14
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Reynoutria bohemica;4038485;140;4;0,0285714285714286;2,9;0,0170940170940171;1,71
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Rhus typhina;3190538;742;24;0,032345013477089;3,2;0,102564102564103;10,26
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Robinia pseudoacacia;5352251;4017;83;0,0206621857107294;2,1;0,354700854700855;35,47
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Rosa rugosa;3003979;1761;95;0,053946621237933;5,4;0,405982905982906;40,6
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Rubus armeniacus;2996525;227;17;0,0748898678414097;7,5;0,0726495726495727;7,26
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Rudbeckia laciniata;3114229;72;2;0,0277777777777778;2,8;0,00854700854700855;0,85
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Solidago canadensis;5389029;948;23;0,0242616033755274;2,4;0,0982905982905983;9,83
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Solidago gigantea;5389017;3240;78;0,0240740740740741;2,4;0,333333333333333;33,33
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Spiraea alba;3026585;21;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Spiraea douglasii;3027159;265;3;0,0113207547169811;1,1;0,0128205128205128;1,28
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Spiraea salicifolia;3026454;9;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Spiraea tomentosa;3026819;21;0;0;0;0;0
aZS - District 2 (Boven-Zeeschelde (oost), Beneden-Zeeschelde, Rupel);Spiraea billardii;7889822;23;0;0;0;0;0
DS_District 3;Acer negundo;3189866;555;9;0,0162162162162162;1,6;0,0288461538461538;2,88
DS_District 3;Ailanthus altissima;3190653;633;20;0,0315955766192733;3,2;0,0641025641025641;6,41
DS_District 3;Aponogeton distachyos;5328593;27;0;0;0;0;0
DS_District 3;Arundo donax;2703041;5;1;0,2;20;0,00320512820512821;0,32
DS_District 3;Asclepias syriaca;3170247;30;0;0;0;0;0
DS_District 3;Azolla filiculoides;2650107;264;5;0,0189393939393939;1,9;0,016025641025641;1,6
DS_District 3;Baccharis halimifolia;3129663;130;0;0;0;0;0
DS_District 3;Cabomba caroliniana;2882443;11;2;0,181818181818182;18,2;0,00641025641025641;0,64
DS_District 3;Cotoneaster horizontalis;3025617;437;4;0,0091533180778032;0,9;0,0128205128205128;1,28
DS_District 3;Elodea densa;5329263;16;5;0,3125;31,2;0,016025641025641;1,6
DS_District 3;Pontederia crassipes;2765942;18;2;0,111111111111111;11,1;0,00641025641025641;0,64
DS_District 3;Elaeagnus angustifolia;3039269;179;7;0,0391061452513966;3,9;0,0224358974358974;2,24
DS_District 3;Elodea canadensis;2865448;64;4;0,0625;6,2;0,0128205128205128;1,28
DS_District 3;Elodea nuttallii;5329212;591;33;0,0558375634517767;5,6;0,105769230769231;10,58
DS_District 3;Fallopia baldschuanica;5334351;356;8;0,0224719101123595;2,2;0,0256410256410256;2,56
DS_District 3;Fraxinus pennsylvanica;3172348;46;2;0,0434782608695652;4,3;0,00641025641025641;0,64
DS_District 3;Helianthus tuberosus;3119175;300;3;0,01;1;0,00961538461538462;0,96
DS_District 3;Helianthus laetiflorus;3119181;44;1;0,0227272727272727;2,3;0,00320512820512821;0,32
DS_District 3;Heracleum mantegazzianum;3034825;2812;69;0,0245376955903272;2,5;0,221153846153846;22,12
DS_District 3;Hydrocotyle ranunculoides;7978544;537;5;0,00931098696461825;0,9;0,016025641025641;1,6
DS_District 3;Impatiens capensis;2891774;56;5;0,0892857142857143;8,9;0,016025641025641;1,6
DS_District 3;Impatiens glandulifera;2891770;3707;105;0,0283247909360669;2,8;0,336538461538462;33,65
DS_District 3;Koenigia polystachya;8848208;42;3;0,0714285714285714;7,1;0,00961538461538462;0,96
DS_District 3;Laburnum anagyroides;5356345;198;10;0,0505050505050505;5,1;0,032051282051282;3,21
DS_District 3;Lagarosiphon major;2865565;34;0;0;0;0;0
DS_District 3;Lemna minuta;2867614;883;35;0,0396375990939977;4;0,112179487179487;11,22
DS_District 3;Lemna turionifera;2867631;103;0;0;0;0;0
DS_District 3;Hydrocharis laevigata;11055820;2;0;0;0;0;0
DS_District 3;Ludwigia grandiflora;5421039;476;16;0,0336134453781513;3,4;0,0512820512820513;5,13
DS_District 3;Ludwigia peploides;5420991;18;0;0;0;0;0
DS_District 3;Mahonia aquifolium;3033865;1917;47;0,0245174752217006;2,5;0,150641025641026;15,06
DS_District 3;Myriophyllum aquaticum;5361785;479;14;0,0292275574112735;2,9;0,0448717948717949;4,49
DS_District 3;Myriophyllum heterophyllum;5361762;67;49;0,73134328358209;73,1;0,157051282051282;15,71
DS_District 3;Myriophyllum rubricaule;11742641;16;0;0;0;0;0
DS_District 3;Parthenocissus inserta;3039203;423;12;0,0283687943262411;2,8;0,0384615384615385;3,85
DS_District 3;Parthenocissus quinquefolia;3039194;156;2;0,0128205128205128;1,3;0,00641025641025641;0,64
DS_District 3;Parthenocissus tricuspidata;3039209;304;6;0,0197368421052632;2;0,0192307692307692;1,92
DS_District 3;Pistia stratiotes;2870583;43;3;0,0697674418604651;7;0,00961538461538462;0,96
DS_District 3;Prunus laurocerasus;3021496;2255;57;0,0252771618625277;2,5;0,182692307692308;18,27
DS_District 3;Prunus serotina;3021850;6032;217;0,035974801061008;3,6;0,69551282051282;69,55
DS_District 3;Reynoutria japonica;2889173;5136;170;0,0330996884735202;3,3;0,544871794871795;54,49
DS_District 3;Reynoutria sachalinensis;2889088;129;4;0,0310077519379845;3,1;0,0128205128205128;1,28
DS_District 3;Reynoutria bohemica;4038485;140;3;0,0214285714285714;2,1;0,00961538461538462;0,96
DS_District 3;Rhus typhina;3190538;742;18;0,0242587601078167;2,4;0,0576923076923077;5,77
DS_District 3;Robinia pseudoacacia;5352251;4017;107;0,0266367936270849;2,7;0,342948717948718;34,29
DS_District 3;Rosa rugosa;3003979;1761;52;0,0295286768881317;3;0,166666666666667;16,67
DS_District 3;Rubus armeniacus;2996525;227;4;0,0176211453744493;1,8;0,0128205128205128;1,28
DS_District 3;Rudbeckia laciniata;3114229;72;0;0;0;0;0
DS_District 3;Solidago canadensis;5389029;948;21;0,0221518987341772;2,2;0,0673076923076923;6,73
DS_District 3;Solidago gigantea;5389017;3240;78;0,0240740740740741;2,4;0,25;25
DS_District 3;Spiraea alba;3026585;21;2;0,0952380952380952;9,5;0,00641025641025641;0,64
DS_District 3;Spiraea douglasii;3027159;265;14;0,0528301886792453;5,3;0,0448717948717949;4,49
DS_District 3;Spiraea salicifolia;3026454;9;2;0,222222222222222;22,2;0,00641025641025641;0,64
DS_District 3;Spiraea tomentosa;3026819;21;1;0,0476190476190476;4,8;0,00320512820512821;0,32
DS_District 3;Spiraea billardii;7889822;23;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Acer negundo;3189866;555;22;0,0396396396396396;4;0,110552763819095;11,06
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Ailanthus altissima;3190653;633;24;0,037914691943128;3,8;0,120603015075377;12,06
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Aponogeton distachyos;5328593;27;1;0,037037037037037;3,7;0,0050251256281407;0,5
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Arundo donax;2703041;5;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Asclepias syriaca;3170247;30;2;0,0666666666666667;6,7;0,0100502512562814;1,01
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Azolla filiculoides;2650107;264;2;0,00757575757575758;0,8;0,0100502512562814;1,01
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Baccharis halimifolia;3129663;130;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Cabomba caroliniana;2882443;11;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Cotoneaster horizontalis;3025617;437;8;0,0183066361556064;1,8;0,0402010050251256;4,02
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Elodea densa;5329263;16;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Pontederia crassipes;2765942;18;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Elaeagnus angustifolia;3039269;179;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Elodea canadensis;2865448;64;2;0,03125;3,1;0,0100502512562814;1,01
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Elodea nuttallii;5329212;591;19;0,0321489001692047;3,2;0,0954773869346734;9,55
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Fallopia baldschuanica;5334351;356;13;0,0365168539325843;3,7;0,0653266331658292;6,53
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Fraxinus pennsylvanica;3172348;46;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Helianthus tuberosus;3119175;300;9;0,03;3;0,0452261306532663;4,52
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Helianthus laetiflorus;3119181;44;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Heracleum mantegazzianum;3034825;2812;64;0,0227596017069701;2,3;0,321608040201005;32,16
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Hydrocotyle ranunculoides;7978544;537;24;0,0446927374301676;4,5;0,120603015075377;12,06
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Impatiens capensis;2891774;56;3;0,0535714285714286;5,4;0,0150753768844221;1,51
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Impatiens glandulifera;2891770;3707;117;0,0315619099001888;3,2;0,587939698492462;58,79
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Koenigia polystachya;8848208;42;1;0,0238095238095238;2,4;0,0050251256281407;0,5
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Laburnum anagyroides;5356345;198;7;0,0353535353535354;3,5;0,0351758793969849;3,52
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Lagarosiphon major;2865565;34;2;0,0588235294117647;5,9;0,0100502512562814;1,01
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Lemna minuta;2867614;883;13;0,014722536806342;1,5;0,0653266331658292;6,53
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Lemna turionifera;2867631;103;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Ludwigia grandiflora;5421039;476;34;0,0714285714285714;7,1;0,170854271356784;17,09
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Ludwigia peploides;5420991;18;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Mahonia aquifolium;3033865;1917;79;0,0412102243088159;4,1;0,396984924623116;39,7
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Myriophyllum aquaticum;5361785;479;38;0,0793319415448852;7,9;0,190954773869347;19,1
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Myriophyllum rubricaule;11742641;16;1;0,0625;6,2;0,0050251256281407;0,5
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Parthenocissus inserta;3039203;423;16;0,0378250591016548;3,8;0,0804020100502513;8,04
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Parthenocissus quinquefolia;3039194;156;5;0,032051282051282;3,2;0,0251256281407035;2,51
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Parthenocissus tricuspidata;3039209;304;14;0,0460526315789474;4,6;0,0703517587939698;7,04
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Pistia stratiotes;2870583;43;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Prunus laurocerasus;3021496;2255;73;0,0323725055432372;3,2;0,366834170854271;36,68
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Prunus serotina;3021850;6032;178;0,0295092838196286;3;0,894472361809045;89,45
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Reynoutria japonica;2889173;5136;145;0,0282320872274143;2,8;0,728643216080402;72,86
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Reynoutria sachalinensis;2889088;129;2;0,0155038759689922;1,6;0,0100502512562814;1,01
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Reynoutria bohemica;4038485;140;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Rhus typhina;3190538;742;39;0,0525606469002695;5,3;0,195979899497487;19,6
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Robinia pseudoacacia;5352251;4017;129;0,0321135175504108;3,2;0,648241206030151;64,82
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Rosa rugosa;3003979;1761;50;0,0283929585462805;2,8;0,251256281407035;25,13
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Rubus armeniacus;2996525;227;4;0,0176211453744493;1,8;0,0201005025125628;2,01
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Rudbeckia laciniata;3114229;72;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Solidago canadensis;5389029;948;40;0,0421940928270042;4,2;0,201005025125628;20,1
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Solidago gigantea;5389017;3240;100;0,0308641975308642;3,1;0,50251256281407;50,25
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Spiraea alba;3026585;21;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Spiraea douglasii;3027159;265;9;0,0339622641509434;3,4;0,0452261306532663;4,52
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Spiraea salicifolia;3026454;9;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Spiraea tomentosa;3026819;21;0;0;0;0;0
aZS - District 4 (Dijle, Demer, Beneden-Zenne);Spiraea billardii;7889822;23;1;0,0434782608695652;4,3;0,0050251256281407;0,5
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Acer negundo;3189866;555;15;0,027027027027027;2,7;0,112781954887218;11,28
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Ailanthus altissima;3190653;633;25;0,0394944707740916;3,9;0,18796992481203;18,8
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Aponogeton distachyos;5328593;27;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Arundo donax;2703041;5;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Asclepias syriaca;3170247;30;1;0,0333333333333333;3,3;0,0075187969924812;0,75
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Azolla filiculoides;2650107;264;3;0,0113636363636364;1,1;0,0225563909774436;2,26
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Baccharis halimifolia;3129663;130;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Cabomba caroliniana;2882443;11;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Cotoneaster horizontalis;3025617;437;6;0,0137299771167048;1,4;0,0451127819548872;4,51
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Elodea densa;5329263;16;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Pontederia crassipes;2765942;18;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Elaeagnus angustifolia;3039269;179;1;0,00558659217877095;0,6;0,0075187969924812;0,75
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Elodea canadensis;2865448;64;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Elodea nuttallii;5329212;591;11;0,0186125211505922;1,9;0,0827067669172932;8,27
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Fallopia baldschuanica;5334351;356;18;0,050561797752809;5,1;0,135338345864662;13,53
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Fraxinus pennsylvanica;3172348;46;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Helianthus tuberosus;3119175;300;5;0,0166666666666667;1,7;0,037593984962406;3,76
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Helianthus laetiflorus;3119181;44;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Heracleum mantegazzianum;3034825;2812;54;0,019203413940256;1,9;0,406015037593985;40,6
